-5,04186895807709 
-5,10481726633584 
-5,16948024888034 
-5,23592638806624 
-5,30422789482102 
-5,37446096526591 
-5,44670605882115 
-5,52104819962139 
-5,59757730250156 
-5,67638849288672 
-5,75758278779438 
-5,84126675755447 
-5,92755393949283 
-6,01656473692165 
-6,10842714459622 
-6,20327734383049 
-6,30126036575386 
-6,40253082111628 
-6,50725370379369 
-6,61560527652781 
-6,72777404903574 
-6,84396185977297 
-6,9643850744315 
-7,08927591617048 
-7,21888394475456 
-7,35347770438655 
-7,49334656319133 
-7,63880277079299 
-7,79018376481155 
-7,94785476211245 
-8,11221167667316 
-8,28368441316365 
-8,46274059387697 
-8,64988978706579 
-8,84568831711376 
-9,05074475226996 
-9,26572618382902 
-9,49136543327087 
-9,72846935144051 
-9,97792840769846 
-10,2407278092977 
-10,5179604434109 
-10,810842000386 
-11,1207287134602 
-11,4491383369515 
-11,7977747269071 
-12,168557559046 
-12,5636573974844 
-12,9855381398956 
-13,4370082937622 
-13,9212834050711 
-14,4420625690658 
-15,0036228733289 
-15,6109368756987 
-16,2698199495565 
-16,9871167472732 
-17,7709394591061 
-18,630975467839 
-19,5788891834839 
-20,6288535020289 
-21,7982624433505 
-23,1087013690363 
-24,5872903610084 
-26,2685796734544 
-28,1972814136404 
-30,4323020230154 
-33,0528605245558 
-36,1680699288171 
-39,9325070189288 
-44,5726447761802 
-50,4341525100484 
-58,0721961064924 
-68,438488542204 
-83,3123193305756 
-106,449966377546 
-147,386596735659 
-239,49529518577 
-638,63637863594 
 957,933005463473 
 273,690416769214 
 159,650815571231 
 112,693914802016 
 87,0815065787084 
 70,9555370317812 
 59,8692359817915 
 51,7794928242339 
 45,6161067822821 
 40,7642816791526 
 36,8456814186329 
 33,6147194233038 
 30,9050306026162 
 28,5999110964475 
 26,6150747922069 
 24,8881280820945 
 23,3718953186861 
 22,0300458378888 
 20,8341469524352 
 19,7616283907764 
 18,794345430418 
 17,917544891036 
 17,1191080937959 
 16,3889879335665 
 15,7187843760972 
 15,1014202313877 
 14,5308906149715 
 14,0020672716684 
 13,5105442394103 
 13,0525150102973 
 12,6246739361849 
 12,2241364741748 
 11,8483742024964 
 11,4951615199122 
 11,16253140026 
 10,8487397088485 
 10,5522332425555 
 10,2716252978253 
 10,0056735582617 
 9,75326183010596 
 9,51338443537666 
 9,28513286499448 
 9,06768432022248 
 8,86029183821486 
 8,6622757519723 
 8,47301627886018 
 8,29194706752736 
 8,118549561699 
 7,952348062621 
 7,7929053912722 
 7,63981906690844 
 7,49271793173604 
 7,35125916207322 
 7,21512561531538 
 7,08402346953652 
 6,95768011871393 
 6,83584229184949 
 6,71827436875984 
 6,60475686882988 
 6,49508509246742 
 6,38906789749003 
 6,28652659508885 
 6,18729395196254 
 6,09121328688953 
 5,99813765149447 
 5,9079290862455 
 5,82045794411389 
 5,73560227782503 
 5,65324710512302 
 5,57328463452805 
 5,49561245460688 
 5,42013432992571 
 5,34675925221453 
 5,27540117127384 
 5,20597866362167 
 5,13841462596634 
 5,07263599253914 
 5,00857347429302 
 4,94616131803074 
 4,88533708375585 
 4,82604143861621 
 4,76821796603986 
 4,71181298876114 
 4,6567754046138 
 4,60305653394152 
 4,55060997777277 
 4,49939148582872 
 4,449358833595 
 4,40047170772779 
 4,3526915991772 
 4,30598170335973 
 4,26030682693397 
 4,21563330059412 
 4,17192889748444 
 4,1291627567871 
 4,08730531211982 
 4,0463282244101 
 4,00620431885918 
 3,96690752579567 
 3,92841282507314 
 3,89069619382105 
 3,85373455720157 
 3,81750574219195 
 3,78198843393042 
 3,74716213461867 
 3,71300712475163 
 3,67950442655648 
 3,64663576943554 
 3,61438355736499 
 3,58273083804562 
 3,55166127375701 
 3,52115911373479 
 3,49120916812492 
 3,46179678317416 
 3,43290781785291 
 3,40452862159485 
 3,37664601327425 
 3,34924726112462 
 3,32232006388539 
 3,29585253264239 
 3,26983317377508 
 3,2442508726594 
 3,21909487818896 
 3,19435478801049 
 3,17002053455538 
 3,14608237163292 
 3,1225308617612 
 3,09935686401141 
 3,07655152249439 
 3,05410625531414 
 3,03201274407324 
 3,0102629238481 
 2,98884897360216 
 2,96776330707151 
 2,94699856402357 
 2,92654760221148 
 2,90640349794079 
 2,88655948668148 
 2,86700907079594 
 2,84774588670703 
 2,82876376763702 
 2,81005672106147 
 2,79161892290553 
 2,7734447117587 
 2,75552858320411 
 2,73786518444992 
 2,72044930914663 
 2,70327589241072 
 2,68634000605054 
 2,66963685402298 
 2,65316176800064 
 2,63691020316649 
 2,62087773416428 
 2,60506005120502 
 2,58945295631191 
 2,57405235972229 
 2,55885427645771 
 2,54385482293174 
 2,52905021381353 
 2,51443675889504 
 2,50001086015624 
 2,48576900889648 
 2,47170778297591 
 2,45782384418107 
 2,44411393565689 
 2,4305748794682 
 2,41720357418589 
 2,4039969926749 
 2,39095217986572 
 2,37806625083644 
 2,36533639308889 
 2,35275983342099 
 2,34033391269101 
 2,32805599235368 
 2,31592350826669 
 2,30393395412584 
 2,29208488048093 
 2,2803738931923 
 2,26879865195219 
 2,25735686867139 
 2,24604630615772 
 2,23486477664124 
 2,2238101404429 
 2,21288030465912 
 2,20207322188703 
 2,19138688900388 
 2,18081934597855 
 2,17036867470228 
 2,16003299792024 
 2,14981047808275 
 2,139699316382 
 2,12969775167307 
 2,11980405952985 
 2,11001655128365 
 2,10033357309256 
 2,0907535050913 
 2,08127476045313 
 2,07189578461789 
 2,0626150544423 
 2,05343107740841 
 2,04434239085608 
 2,03534756120209 
 2,0264451830863 
 2,01763387805075 
 2,00891228358034 
 2,00027914484687 
 1,99173305997037 
 1,98327281168452 
 1,97489714521209 
 1,96660483509332 
 1,95839467979979 
 1,95026550075114 
 1,94221614168487 
 1,93424546809518 
 1,9263523667281 
 1,91853574507457 
 1,9107945308958 
 1,90312767175063 
 1,89553413453464 
 1,88801290506271 
 1,88056298760213 
 1,87318340448935 
 1,86587319570197 
 1,85863141848147 
 1,8514571469207 
 1,84434947161995 
 1,83730749929542 
 1,83033035245326 
 1,82341716901294 
 1,81656710198768 
 1,80977931916969 
 1,80305300276553 
 1,79638734914225 
 1,78978156847872 
 1,78323488452888 
 1,7767465342448 
 1,77031576763356 
 1,76394184751063 
 1,75762405072807 
 1,75136165089909 
 1,7451539706193 
 1,73900030608384 
 1,73289998174767 
 1,72685233124676 
 1,72085669899848 
 1,71491244012315 
 1,70901892023571 
 1,7031755152674 
 1,69738161122169 
 1,69163660401484 
 1,68593989926756 
 1,68029091205202 
 1,67468906683218 
 1,6691337971176 
 1,66362454543701 
 1,65816076305361 
 1,65274190984567 
 1,64736745414331 
 1,64203687251858 
 1,63674964967598 
 1,63150527829366 
 1,62630325880697 
 1,62114309936546 
 1,61602431557462 
 1,61094643041926 
 1,60590897417022 
 1,60091148413266 
 1,59595350460127 
 1,59103458672866 
 1,58615428839307 
 1,58131217420366 
 1,57650781575799 
 1,57174079541503 
 1,56701063940464 
 1,56231705158014 
 1,55765954577112 
 1,55303773970908 
 1,54845124182401 
 1,54389966528242 
 1,53938262864228 
 1,53489975583372 
 1,53045067618602 
 1,52603502431 
 1,52165243992736 
 1,51730256792549 
 1,5129850581713 
 1,50869956545384 
 1,5044457493939 
 1,50022327437132 
 1,49603180943022 
 1,49187102819791 
 1,48774060883014 
 1,4836402338709 
 1,47956959031161 
 1,47552836931181 
 1,47151626631314 
 1,46753298095217 
 1,46357821664682 
